node_loc,technology,year_vtg,value,unit
R12_EEU,coal_ppl_u_cfNH3,2055,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2055,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2055,213.9595564,USD/kW
R12_AFR,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_LAM,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_MEA,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_NAM,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_PAO,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_WEU,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_EEU,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_FSU,coal_adv_cfNH3,2060,213.9595564,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2060,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2060,213.9595564,USD/kW
R12_AFR,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_LAM,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_MEA,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_NAM,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_PAO,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_WEU,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_EEU,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_FSU,coal_adv_cfNH3,2070,213.9595564,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2070,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2070,213.9595564,USD/kW
R12_AFR,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_LAM,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_MEA,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_NAM,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_PAO,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_WEU,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_EEU,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_FSU,coal_adv_cfNH3,2080,213.9595564,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2080,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2080,213.9595564,USD/kW
R12_AFR,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_LAM,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_MEA,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_NAM,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_PAO,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_WEU,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_EEU,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_FSU,coal_adv_cfNH3,2090,213.9595564,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2090,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2090,213.9595564,USD/kW
R12_AFR,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_LAM,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_MEA,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_NAM,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_PAO,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_WEU,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_EEU,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_FSU,coal_adv_cfNH3,2100,213.9595564,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2100,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2100,213.9595564,USD/kW
R12_AFR,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_LAM,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_MEA,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_NAM,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_PAO,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_WEU,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_EEU,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_FSU,coal_adv_cfNH3,2110,213.9595564,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2110,213.9595564,USD/kW
R12_AFR,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_LAM,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_MEA,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_NAM,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_PAO,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_WEU,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_EEU,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_FSU,coal_ppl_cfNH3,2110,213.9595564,USD/kW
R12_PAS,coal_adv_cfNH3,2020,213.9595564,USD/kW
R12_SAS,coal_adv_cfNH3,2020,213.9595564,USD/kW
R12_CHN,coal_adv_cfNH3,2020,213.9595564,USD/kW
R12_RCPA,coal_adv_cfNH3,2020,213.9595564,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2020,213.9595564,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2020,213.9595564,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2020,213.9595564,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2020,213.9595564,USD/kW
R12_PAS,coal_ppl_cfNH3,2020,213.9595564,USD/kW
R12_SAS,coal_ppl_cfNH3,2020,213.9595564,USD/kW
R12_CHN,coal_ppl_cfNH3,2020,213.9595564,USD/kW
R12_RCPA,coal_ppl_cfNH3,2020,213.9595564,USD/kW
R12_PAS,coal_adv_cfNH3,2025,213.9595564,USD/kW
R12_SAS,coal_adv_cfNH3,2025,213.9595564,USD/kW
R12_CHN,coal_adv_cfNH3,2025,213.9595564,USD/kW
R12_RCPA,coal_adv_cfNH3,2025,213.9595564,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2025,213.9595564,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2025,213.9595564,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2025,213.9595564,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2025,213.9595564,USD/kW
R12_PAS,coal_ppl_cfNH3,2025,213.9595564,USD/kW
R12_SAS,coal_ppl_cfNH3,2025,213.9595564,USD/kW
R12_CHN,coal_ppl_cfNH3,2025,213.9595564,USD/kW
R12_RCPA,coal_ppl_cfNH3,2025,213.9595564,USD/kW
R12_PAS,coal_adv_cfNH3,2030,213.9595564,USD/kW
R12_SAS,coal_adv_cfNH3,2030,213.9595564,USD/kW
R12_CHN,coal_adv_cfNH3,2030,213.9595564,USD/kW
R12_RCPA,coal_adv_cfNH3,2030,213.9595564,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2030,213.9595564,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2030,213.9595564,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2030,213.9595564,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2030,213.9595564,USD/kW
R12_PAS,coal_ppl_cfNH3,2030,213.9595564,USD/kW
R12_SAS,coal_ppl_cfNH3,2030,213.9595564,USD/kW
R12_CHN,coal_ppl_cfNH3,2030,213.9595564,USD/kW
R12_RCPA,coal_ppl_cfNH3,2030,213.9595564,USD/kW
R12_PAS,coal_adv_cfNH3,2035,205.3639908,USD/kW
R12_SAS,coal_adv_cfNH3,2035,204.8649748,USD/kW
R12_CHN,coal_adv_cfNH3,2035,209.9389712,USD/kW
R12_RCPA,coal_adv_cfNH3,2035,209.3671428,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2035,205.3639908,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2035,204.8649748,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2035,209.9389712,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2035,209.3671428,USD/kW
R12_PAS,coal_ppl_cfNH3,2035,205.3639908,USD/kW
R12_SAS,coal_ppl_cfNH3,2035,204.8649748,USD/kW
R12_CHN,coal_ppl_cfNH3,2035,209.9389712,USD/kW
R12_RCPA,coal_ppl_cfNH3,2035,209.3671428,USD/kW
R12_PAS,coal_adv_cfNH3,2040,198.4025847,USD/kW
R12_SAS,coal_adv_cfNH3,2040,197.8593384,USD/kW
R12_CHN,coal_adv_cfNH3,2040,205.7767232,USD/kW
R12_RCPA,coal_adv_cfNH3,2040,205.6200012,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2040,198.4025847,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2040,197.8593384,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2040,205.7767232,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2040,205.6200012,USD/kW
R12_PAS,coal_ppl_cfNH3,2040,198.4025847,USD/kW
R12_SAS,coal_ppl_cfNH3,2040,197.8593384,USD/kW
