node_loc,technology,year_vtg,value,unit
R12_RCPA,coal_adv_ccs,2040,30,y
R12_RCPA,coal_adv_ccs,2045,30,y
R12_RCPA,coal_adv_ccs,2050,30,y
R12_RCPA,coal_adv_ccs,2055,30,y
R12_RCPA,coal_adv_ccs,2060,30,y
R12_RCPA,coal_adv_ccs,2070,30,y
R12_RCPA,coal_adv_ccs,2080,30,y
R12_RCPA,coal_adv_ccs,2090,30,y
R12_RCPA,coal_adv_ccs,2100,30,y
R12_RCPA,coal_adv_ccs,2110,30,y
R12_RCPA,coal_ppl,1980,50,y
R12_RCPA,coal_ppl,1985,45,y
R12_RCPA,coal_ppl,1990,40,y
R12_RCPA,coal_ppl,1995,20,y
R12_RCPA,coal_ppl,2000,20,y
R12_RCPA,coal_ppl,2005,20,y
R12_RCPA,coal_ppl,2010,20,y
R12_RCPA,coal_ppl,2015,20,y
R12_RCPA,coal_ppl,2020,20,y
R12_RCPA,coal_ppl,2025,20,y
R12_RCPA,coal_ppl,2030,20,y
R12_RCPA,coal_ppl,2035,30,y
R12_RCPA,coal_ppl,2040,30,y
R12_RCPA,coal_ppl,2045,30,y
R12_RCPA,coal_ppl,2050,30,y
R12_RCPA,coal_ppl,2055,30,y
R12_RCPA,coal_ppl,2060,30,y
R12_RCPA,coal_ppl,2070,30,y
R12_RCPA,coal_ppl,2080,30,y
R12_RCPA,coal_ppl,2090,30,y
R12_RCPA,coal_ppl,2100,30,y
R12_RCPA,coal_ppl,2110,30,y
R12_RCPA,coal_ppl_u,1960,70,y
R12_RCPA,coal_ppl_u,1965,65,y
R12_RCPA,coal_ppl_u,1970,65,y
R12_RCPA,coal_ppl_u,1975,60,y
R12_RCPA,coal_ppl_u,1980,60,y
R12_RCPA,coal_ppl_u,1985,55,y
R12_RCPA,coal_ppl_u,1990,40,y
R12_RCPA,coal_ppl_u,1995,20,y
R12_RCPA,coal_ppl_u,2000,20,y
R12_RCPA,coal_ppl_u,2005,20,y
R12_RCPA,coal_ppl_u,2010,20,y
R12_RCPA,coal_ppl_u,2015,20,y
R12_RCPA,coal_ppl_u,2020,20,y
R12_RCPA,coal_ppl_u,2025,20,y
R12_RCPA,coal_ppl_u,2030,20,y
R12_RCPA,coal_ppl_u,2035,30,y
R12_RCPA,coal_ppl_u,2040,30,y
R12_RCPA,coal_ppl_u,2045,30,y
R12_RCPA,coal_ppl_u,2050,30,y
R12_RCPA,igcc,2010,30,y
R12_RCPA,igcc,2015,30,y
R12_RCPA,igcc,2020,30,y
R12_RCPA,igcc,2025,30,y
R12_RCPA,igcc,2030,30,y
R12_RCPA,igcc,2035,30,y
R12_RCPA,igcc,2040,30,y
R12_RCPA,igcc,2045,30,y
R12_RCPA,igcc,2050,30,y
R12_RCPA,igcc,2055,30,y
R12_RCPA,igcc,2060,30,y
R12_RCPA,igcc,2070,30,y
R12_RCPA,igcc,2080,30,y
R12_RCPA,igcc,2090,30,y
R12_RCPA,igcc,2100,30,y
R12_RCPA,igcc,2110,30,y
R12_RCPA,igcc_ccs,2030,30,y
R12_RCPA,igcc_ccs,2035,30,y
R12_RCPA,igcc_ccs,2040,30,y
R12_RCPA,igcc_ccs,2045,30,y
R12_RCPA,igcc_ccs,2050,30,y
R12_RCPA,igcc_ccs,2055,30,y
R12_RCPA,igcc_ccs,2060,30,y
R12_RCPA,igcc_ccs,2070,30,y
R12_RCPA,igcc_ccs,2080,30,y
R12_RCPA,igcc_ccs,2090,30,y
R12_RCPA,igcc_ccs,2100,30,y
R12_RCPA,igcc_ccs,2110,30,y
R12_SAS,coal_adv,2010,20,y
R12_SAS,coal_adv,2015,20,y
R12_SAS,coal_adv,2020,20,y
R12_SAS,coal_adv,2025,20,y
R12_SAS,coal_adv,2030,20,y
R12_SAS,coal_adv,2035,20,y
R12_SAS,coal_adv,2040,20,y
R12_SAS,coal_adv,2045,20,y
R12_SAS,coal_adv,2050,20,y
R12_SAS,coal_adv,2055,20,y
R12_SAS,coal_adv,2060,20,y
R12_SAS,coal_adv,2070,20,y
R12_SAS,coal_adv,2080,20,y
R12_SAS,coal_adv,2090,20,y
R12_SAS,coal_adv,2100,20,y
R12_SAS,coal_adv,2110,20,y
R12_SAS,coal_adv_ccs,2030,30,y
R12_SAS,coal_adv_ccs,2035,30,y
R12_SAS,coal_adv_ccs,2040,30,y
R12_SAS,coal_adv_ccs,2045,30,y
R12_SAS,coal_adv_ccs,2050,30,y
R12_SAS,coal_adv_ccs,2055,30,y
R12_SAS,coal_adv_ccs,2060,30,y
R12_SAS,coal_adv_ccs,2070,30,y
R12_SAS,coal_adv_ccs,2080,30,y
R12_SAS,coal_adv_ccs,2090,30,y
R12_SAS,coal_adv_ccs,2100,30,y
R12_SAS,coal_adv_ccs,2110,30,y
R12_SAS,coal_ppl,1985,45,y
R12_SAS,coal_ppl,1990,40,y
R12_SAS,coal_ppl,1995,20,y
R12_SAS,coal_ppl,2000,20,y
R12_SAS,coal_ppl,2005,20,y
R12_SAS,coal_ppl,2010,20,y
R12_SAS,coal_ppl,2015,20,y
R12_SAS,coal_ppl,2020,20,y
R12_SAS,coal_ppl,2025,20,y
R12_SAS,coal_ppl,2030,20,y
R12_SAS,coal_ppl,2035,30,y
R12_SAS,coal_ppl,2040,30,y
R12_SAS,coal_ppl,2045,30,y
R12_SAS,coal_ppl,2050,30,y
R12_SAS,coal_ppl,2055,30,y
R12_SAS,coal_ppl,2060,30,y
R12_SAS,coal_ppl,2070,30,y
R12_SAS,coal_ppl,2080,30,y
R12_SAS,coal_ppl,2090,30,y
R12_SAS,coal_ppl,2100,30,y
R12_SAS,coal_ppl,2110,30,y
R12_SAS,coal_ppl_u,1960,70,y
R12_SAS,coal_ppl_u,1965,65,y
R12_SAS,coal_ppl_u,1970,65,y
R12_SAS,coal_ppl_u,1975,60,y
R12_SAS,coal_ppl_u,1980,60,y
R12_SAS,coal_ppl_u,1985,55,y
R12_SAS,coal_ppl_u,1990,40,y
R12_SAS,coal_ppl_u,1995,20,y
R12_SAS,coal_ppl_u,2000,20,y
R12_SAS,coal_ppl_u,2005,20,y
R12_SAS,coal_ppl_u,2010,20,y
R12_SAS,coal_ppl_u,2015,20,y
R12_SAS,coal_ppl_u,2020,20,y
R12_SAS,coal_ppl_u,2025,20,y
R12_SAS,coal_ppl_u,2030,20,y
R12_SAS,coal_ppl_u,2035,30,y
R12_SAS,coal_ppl_u,2040,30,y
R12_SAS,coal_ppl_u,2045,30,y
R12_SAS,coal_ppl_u,2050,30,y
R12_SAS,igcc,2010,30,y
R12_SAS,igcc,2015,30,y
R12_SAS,igcc,2020,30,y
R12_SAS,igcc,2025,30,y
R12_SAS,igcc,2030,30,y
R12_SAS,igcc,2035,30,y
R12_SAS,igcc,2040,30,y
R12_SAS,igcc,2045,30,y
R12_SAS,igcc,2050,30,y
R12_SAS,igcc,2055,30,y
R12_SAS,igcc,2060,30,y
R12_SAS,igcc,2070,30,y
R12_SAS,igcc,2080,30,y
R12_SAS,igcc,2090,30,y
R12_SAS,igcc,2100,30,y
R12_SAS,igcc,2110,30,y
R12_SAS,igcc_ccs,2030,30,y
R12_SAS,igcc_ccs,2035,30,y
R12_SAS,igcc_ccs,2040,30,y
R12_SAS,igcc_ccs,2045,30,y
R12_SAS,igcc_ccs,2050,30,y
R12_SAS,igcc_ccs,2055,30,y
R12_SAS,igcc_ccs,2060,30,y
R12_SAS,igcc_ccs,2070,30,y
R12_SAS,igcc_ccs,2080,30,y
R12_SAS,igcc_ccs,2090,30,y
R12_SAS,igcc_ccs,2100,30,y
R12_SAS,igcc_ccs,2110,30,y
