node_loc,technology,year_vtg,value,unit
R12_EEU,coal_adv_rccs,2040,1316,USD/kW
R12_FSU,coal_adv_rccs,2040,1316,USD/kW
R12_AFR,coal_adv_rccs,2045,1316,USD/kW
R12_LAM,coal_adv_rccs,2045,1316,USD/kW
R12_MEA,coal_adv_rccs,2045,1316,USD/kW
R12_NAM,coal_adv_rccs,2045,1316,USD/kW
R12_PAO,coal_adv_rccs,2045,1316,USD/kW
R12_WEU,coal_adv_rccs,2045,1316,USD/kW
R12_EEU,coal_adv_rccs,2045,1316,USD/kW
R12_FSU,coal_adv_rccs,2045,1316,USD/kW
R12_AFR,coal_adv_rccs,2050,1316,USD/kW
R12_LAM,coal_adv_rccs,2050,1316,USD/kW
R12_MEA,coal_adv_rccs,2050,1316,USD/kW
R12_NAM,coal_adv_rccs,2050,1316,USD/kW
R12_PAO,coal_adv_rccs,2050,1316,USD/kW
R12_WEU,coal_adv_rccs,2050,1316,USD/kW
R12_EEU,coal_adv_rccs,2050,1316,USD/kW
R12_FSU,coal_adv_rccs,2050,1316,USD/kW
R12_AFR,coal_adv_rccs,2055,1316,USD/kW
R12_LAM,coal_adv_rccs,2055,1316,USD/kW
R12_MEA,coal_adv_rccs,2055,1316,USD/kW
R12_NAM,coal_adv_rccs,2055,1316,USD/kW
R12_PAO,coal_adv_rccs,2055,1316,USD/kW
R12_WEU,coal_adv_rccs,2055,1316,USD/kW
R12_EEU,coal_adv_rccs,2055,1316,USD/kW
R12_FSU,coal_adv_rccs,2055,1316,USD/kW
R12_AFR,coal_adv_rccs,2060,1316,USD/kW
R12_LAM,coal_adv_rccs,2060,1316,USD/kW
R12_MEA,coal_adv_rccs,2060,1316,USD/kW
R12_NAM,coal_adv_rccs,2060,1316,USD/kW
R12_PAO,coal_adv_rccs,2060,1316,USD/kW
R12_WEU,coal_adv_rccs,2060,1316,USD/kW
R12_EEU,coal_adv_rccs,2060,1316,USD/kW
R12_FSU,coal_adv_rccs,2060,1316,USD/kW
R12_AFR,coal_adv_rccs,2070,1316,USD/kW
R12_LAM,coal_adv_rccs,2070,1316,USD/kW
R12_MEA,coal_adv_rccs,2070,1316,USD/kW
R12_NAM,coal_adv_rccs,2070,1316,USD/kW
R12_PAO,coal_adv_rccs,2070,1316,USD/kW
R12_WEU,coal_adv_rccs,2070,1316,USD/kW
R12_EEU,coal_adv_rccs,2070,1316,USD/kW
R12_FSU,coal_adv_rccs,2070,1316,USD/kW
R12_AFR,coal_adv_rccs,2080,1316,USD/kW
R12_LAM,coal_adv_rccs,2080,1316,USD/kW
R12_MEA,coal_adv_rccs,2080,1316,USD/kW
R12_NAM,coal_adv_rccs,2080,1316,USD/kW
R12_PAO,coal_adv_rccs,2080,1316,USD/kW
R12_WEU,coal_adv_rccs,2080,1316,USD/kW
R12_EEU,coal_adv_rccs,2080,1316,USD/kW
R12_FSU,coal_adv_rccs,2080,1316,USD/kW
R12_AFR,coal_adv_rccs,2090,1316,USD/kW
R12_LAM,coal_adv_rccs,2090,1316,USD/kW
R12_MEA,coal_adv_rccs,2090,1316,USD/kW
R12_NAM,coal_adv_rccs,2090,1316,USD/kW
R12_PAO,coal_adv_rccs,2090,1316,USD/kW
R12_WEU,coal_adv_rccs,2090,1316,USD/kW
R12_EEU,coal_adv_rccs,2090,1316,USD/kW
R12_FSU,coal_adv_rccs,2090,1316,USD/kW
R12_AFR,coal_adv_rccs,2100,1316,USD/kW
R12_LAM,coal_adv_rccs,2100,1316,USD/kW
R12_MEA,coal_adv_rccs,2100,1316,USD/kW
R12_NAM,coal_adv_rccs,2100,1316,USD/kW
R12_PAO,coal_adv_rccs,2100,1316,USD/kW
R12_WEU,coal_adv_rccs,2100,1316,USD/kW
R12_EEU,coal_adv_rccs,2100,1316,USD/kW
R12_FSU,coal_adv_rccs,2100,1316,USD/kW
R12_AFR,coal_adv_rccs,2110,1316,USD/kW
R12_LAM,coal_adv_rccs,2110,1316,USD/kW
R12_MEA,coal_adv_rccs,2110,1316,USD/kW
R12_NAM,coal_adv_rccs,2110,1316,USD/kW
R12_PAO,coal_adv_rccs,2110,1316,USD/kW
R12_WEU,coal_adv_rccs,2110,1316,USD/kW
R12_EEU,coal_adv_rccs,2110,1316,USD/kW
R12_FSU,coal_adv_rccs,2110,1316,USD/kW
R12_PAS,coal_adv_rccs,2020,1316,USD/kW
R12_SAS,coal_adv_rccs,2020,1316,USD/kW
R12_CHN,coal_adv_rccs,2020,1316,USD/kW
R12_RCPA,coal_adv_rccs,2020,1316,USD/kW
R12_PAS,coal_adv_rccs,2025,1316,USD/kW
R12_SAS,coal_adv_rccs,2025,1316,USD/kW
R12_CHN,coal_adv_rccs,2025,1316,USD/kW
R12_RCPA,coal_adv_rccs,2025,1316,USD/kW
R12_PAS,coal_adv_rccs,2030,1316,USD/kW
R12_SAS,coal_adv_rccs,2030,1316,USD/kW
R12_CHN,coal_adv_rccs,2030,1316,USD/kW
R12_RCPA,coal_adv_rccs,2030,1316,USD/kW
R12_PAS,coal_adv_rccs,2035,1316,USD/kW
R12_SAS,coal_adv_rccs,2035,1316,USD/kW
R12_CHN,coal_adv_rccs,2035,1316,USD/kW
R12_RCPA,coal_adv_rccs,2035,1316,USD/kW
R12_PAS,coal_adv_rccs,2040,1316,USD/kW
R12_SAS,coal_adv_rccs,2040,1316,USD/kW
R12_CHN,coal_adv_rccs,2040,1316,USD/kW
R12_RCPA,coal_adv_rccs,2040,1316,USD/kW
R12_PAS,coal_adv_rccs,2045,1316,USD/kW
R12_SAS,coal_adv_rccs,2045,1316,USD/kW
R12_CHN,coal_adv_rccs,2045,1316,USD/kW
R12_RCPA,coal_adv_rccs,2045,1316,USD/kW
R12_PAS,coal_adv_rccs,2050,1316,USD/kW
R12_SAS,coal_adv_rccs,2050,1316,USD/kW
R12_CHN,coal_adv_rccs,2050,1316,USD/kW
R12_RCPA,coal_adv_rccs,2050,1316,USD/kW
R12_PAS,coal_adv_rccs,2055,1316,USD/kW
R12_SAS,coal_adv_rccs,2055,1316,USD/kW
R12_CHN,coal_adv_rccs,2055,1316,USD/kW
R12_RCPA,coal_adv_rccs,2055,1316,USD/kW
R12_PAS,coal_adv_rccs,2060,1316,USD/kW
R12_SAS,coal_adv_rccs,2060,1316,USD/kW
R12_CHN,coal_adv_rccs,2060,1316,USD/kW
R12_RCPA,coal_adv_rccs,2060,1316,USD/kW
R12_PAS,coal_adv_rccs,2070,1316,USD/kW
R12_SAS,coal_adv_rccs,2070,1316,USD/kW
R12_CHN,coal_adv_rccs,2070,1316,USD/kW
R12_RCPA,coal_adv_rccs,2070,1316,USD/kW
R12_PAS,coal_adv_rccs,2080,1316,USD/kW
R12_SAS,coal_adv_rccs,2080,1316,USD/kW
R12_CHN,coal_adv_rccs,2080,1316,USD/kW
R12_RCPA,coal_adv_rccs,2080,1316,USD/kW
R12_PAS,coal_adv_rccs,2090,1316,USD/kW
R12_SAS,coal_adv_rccs,2090,1316,USD/kW
R12_CHN,coal_adv_rccs,2090,1316,USD/kW
R12_RCPA,coal_adv_rccs,2090,1316,USD/kW
R12_PAS,coal_adv_rccs,2100,1316,USD/kW
R12_SAS,coal_adv_rccs,2100,1316,USD/kW
R12_CHN,coal_adv_rccs,2100,1316,USD/kW
R12_RCPA,coal_adv_rccs,2100,1316,USD/kW
R12_PAS,coal_adv_rccs,2110,1316,USD/kW
R12_SAS,coal_adv_rccs,2110,1316,USD/kW
R12_CHN,coal_adv_rccs,2110,1316,USD/kW
R12_RCPA,coal_adv_rccs,2110,1316,USD/kW
